CIKKSZAM;MEGN;MENYEGY;BESZAR;ELADAR;AFASZAZ;AKTKESZ;TORT
4000030;KIT KAT CHUNKY 42G MOGY;DB;74,32;119;25;-10;HAMIS
4000179;KIT KAT CSOKI 45G;DB;84,36;129;25;44;HAMIS
4000103;KIT KAT CSOKI 45G DARK;DB;89,49;129;25;1;HAMIS
4100024;KIT KAT POP CHOC 140G;DB;283,4;449;25;19;HAMIS
5900031;KITEKAT 400G CSIRKE;DB;166,47;249;25;10;HAMIS
5900033;KITEKAT 400G HALLAL;DB;136,94;249;25;0;HAMIS
5900030;KITEKAT 400G MARHA;DB;164,9;249;25;11;HAMIS
5900027;KITEKAT 100G 4X1 HAZIAS;DB;274,12;399;25;6;HAMIS
5900026;KITEKAT 100G 4X1 VADASZ;DB;274,12;399;25;10;HAMIS
5900036;KITEKAT 100G TASAK BAR;DB;75,24;115;25;19;HAMIS
5900011;KITEKAT 100G TASAK LAZ;DB;75,25;115;25;15;HAMIS
5900037;KITEKAT 100G TASAK PULY;DB;76,33;115;25;15;HAMIS
5991000;KITEKAT 1KG BAROMFI;DB;445,05;599;25;2;HAMIS
5910022;KITEKAT 1KG HALAS;DB;376,2;599;25;2;HAMIS
5910021;KITEKAT 1KG MARHA;DB;445,05;599;25;0;HAMIS
5910018;KITEKAT 400G SZARAZ BAR;DB;195,37;299;25;2;HAMIS
5910019;KITEKAT 400G SZARAZ HAL;DB;178,45;299;25;0;HAMIS
5910020;KITEKAT 400G SZARAZ MAR;DB;167,06;299;25;0;HAMIS
6800006;KIWI CIPOAPOLO DOBOZOS FE;DB;197,37;299;25;-1;HAMIS
6800008;KIWI CIPOAPOLO FEKETE;DB;264,99;379;25;4;HAMIS
6800009;KIWI CIPOAPOLO FOLY.VIASZ;DB;215,46;349;25;0;HAMIS
6800007;KIWI CIPOKREM EXPRESS 50M;DB;352,8;529;25;0;HAMIS
8000022;KLEENEX PZS 10X10 KAMILLA;DB;185,93;299;25;0;HAMIS
8000044;KLEENEX PZS 56DOBOZOS;DB;180;279;25;6;HAMIS
8000038;KLEENEX PZS 9X6 EPER;DB;114,19;179;25;0;HAMIS
8000010;KLEENEX PZS DISNEY DOB.70;DB;128,53;199;25;1;HAMIS
8000043;KLEENEX PZS DOBOZOS 70DB;DB;135,18;219;25;0;HAMIS
8000042;KLEENEX WC PAPIR 4DB KAM.;DB;197,79;349;25;0;HAMIS
8000020;KLEENEX WC PAPIR 4DB SOFT;DB;231,4;349;25;0;HAMIS
8000039;KLEENEX WC PAPIR 4DB YELL;DB;231,4;349;25;0;HAMIS
6400064;KLORMESZ 250G;DB;210,28;319;25;0;HAMIS
4000191;KNOPPERS OSTYASZELET;DB;52,04;99;25;1;HAMIS
5200306;KNORR 60G HALASZLE;DB;140,48;259;25;20;HAMIS
5200321;KNORR 60G PORKOLTIZ;DB;115,59;179;25;0;HAMIS
5200304;KNORR 60G ALF. GULYAS;DB;122,32;179;25;18;HAMIS
5200305;KNORR 60G EROLEVES;DB;125,4;179;25;13;HAMIS
5200301;KNORR 60G MARHAHUS;DB;105,36;99;25;0;HAMIS
5200007;KNORR 60G PETR.TUKHUS;DB;125,4;179;25;13;HAMIS
5200302;KNORR 60G TYUKHUS;DB;119,93;179;25;6;HAMIS
5200311;KNORR 120G EROLEVES;DB;112,87;299;25;0;HAMIS
5200310;KNORR 120G MARHAHUS;DB;112,87;299;25;3;HAMIS
5200309;KNORR 120G TYUKHUS;DB;213,24;335;25;7;HAMIS
5200010;KNORR 120G CSIRKEHUS;DB;112,87;299;25;0;HAMIS
5200320;KNORR 120G HALASZLE;DB;217,39;349;25;26;HAMIS
5203000;KNORR 160G EROLEVES;DB;198,47;319;25;0;HAMIS
5203001;KNORR 160G MARHAHUS;DB;198,47;319;25;0;HAMIS
5203002;KNORR 160G TYUKHUS;DB;218,57;319;25;0;HAMIS
5200404;KNORR ALAP BOLOG.SPAGET;DB;144,4;259;25;53;HAMIS
5200407;KNORR ALAP MEXIKO CHILI;DB;155,44;259;25;15;HAMIS
5200408;KNORR ALAP MIL.MAKARONI;DB;176,5;259;25;25;HAMIS
5200033;KNORR ALAP SAJT.TEKERCS;DB;157,23;259;25;9;HAMIS
5200401;KNORR ALAP SAJTSZOSZ;DB;174,05;259;25;32;HAMIS
5200015;KNORR ALAP 1+1 +VILLA;DB;338,58;499;25;20;HAMIS
5200008;KNORR ALAP 1+1 TOBBFELE;DB;338,5;449;25;10;HAMIS
5200406;KNORR ALAP CARBONARA;DB;155,02;259;25;0;HAMIS
5200054;KNORR ALAP CSOBEN S.BURG;DB;143,17;259;25;0;HAMIS
5200412;KNORR ALAP FEH BOR CSIRK;DB;141,16;259;25;0;HAMIS
5200045;KNORR ALAP GOROG R.BURG.;DB;130,14;259;25;0;HAMIS
5200050;KNORR ALAP KAPR-ZFSZ HAL;DB;119,16;259;25;0;HAMIS
5200400;KNORR ALAP MEDITERR.CSIR;DB;133;259;25;0;HAMIS
5200402;KNORR ALAP PORKOLT;DB;108,33;259;25;0;HAMIS
5200056;KNORR ALAP TEJ.SONK.TES;DB;180,5;259;25;23;HAMIS
5200411;KNORR ALAP SERP.GOMB.CSI;DB;120,11;259;25;0;HAMIS
5200405;KNORR ALAP TEJSZ.FOKAGYM;DB;143,17;259;25;0;HAMIS
5200043;KNORR ALAP TEJSZ.PAPRIKA;DB;129,17;259;25;0;HAMIS
5200057;KNORR ALAP TEPSIS CSIRKE;DB;143,17;259;25;0;HAMIS
5200046;KNORR ALAP TEPSIS GOMBAS;DB;165;259;25;0;HAMIS
5200403;KNORR ALAP VADAS;DB;165;259;25;0;HAMIS
5200055;KNORR ALAP ZOLDS.RIZOTTO;DB;143,17;259;25;0;HAMIS
5200700;KNORR BURGONYAPURE 110G;DB;240,52;369;25;0;HAMIS
5200702;KNORR BURGONYAPURE 122G;DB;258,61;389;25;6;HAMIS
5200059;KNORR ETELSURITO 250G;DB;435;659;18;0;HAMIS
5200040;KNORR I TARKONYOS RAGU;DB;137,39;199;25;41;HAMIS
5200023;KNORR I UNNEPI MAJGALUS;DB;158,44;199;25;0;HAMIS
5200047;KNORR I BACONOS DARAGALU;DB;208,59;199;25;0;HAMIS
5200042;KNORR I BROKKOLIKREM LEV;DB;113,17;199;25;0;HAMIS
5200028;KNORR I BURG.KR.VARGANYA;DB;113,17;119;25;0;HAMIS
5200044;KNORR I GAZDAG LENCSELEV;DB;202,1;199;25;0;HAMIS
5200030;KNORR I GOMBAKREMLEVES;DB;113,17;199;25;0;HAMIS
5200034;KNORR I MAJGALUSKA HAZIA;DB;165,9;199;25;0;HAMIS
5200021;KNORR I ORIAS DARAGALUSKA;DB;140,08;199;25;0;HAMIS
5200039;KNORR I PARADICSOM TOSZK;DB;113,17;199;25;0;HAMIS
5200052;KNORR I SPARGAKREM+SNIDL;DB;113,17;199;25;7;HAMIS
5200012;KNORR INST LEVES + BOGRE;DB;460,36;649;25;2;HAMIS
5200105;KNORR INST BROKKOLIKREM;DB;82,58;149;25;18;HAMIS
5200102;KNORR INST CSIRKEKREM;DB;82,5;149;25;8;HAMIS
5200109;KNORR INST FOKHAGYMAKR;DB;86,97;149;25;0;HAMIS
5200103;KNORR INST GOMBAKREM;DB;102,17;149;25;5;HAMIS
5200104;KNORR INST PARADICSOM;DB;83,04;149;25;22;HAMIS
5200107;KNORR INST SAJTKREM;DB;100,88;149;25;15;HAMIS
5200053;KNORR INST SPARGAKREM;DB;82,8;149;25;19;HAMIS
5200108;KNORR INST TAVASZI HAGYM;DB;88,49;149;25;-1;HAMIS
5200100;KNORR INST TYUKHUSLEVES;DB;82,8;149;25;14;HAMIS
5200106;KNORR INST ZELLERKREM;DB;83,08;149;25;8;HAMIS
5200312;KNORR IZBOMBA 40G BAZSAL;DB;92,37;179;25;0;HAMIS
5200300;KNORR IZBOMBA 40G FOKH;DB;117,3;179;25;0;HAMIS
5200316;KNORR IZBOMBA 40G PAPRIK;DB;82,64;179;25;0;HAMIS
5200317;KNORR IZBOMBA 40G PETREZ;DB;134;179;25;0;HAMIS
5200600;KNORR LASAGNE DOBOZOS;DB;430,88;599;25;1;HAMIS
5200018;KNORR M ALFOLDI GULYAS;DB;120,74;189;25;0;HAMIS
5200009;KNORR M CSILLAGTESZ.HUSL;DB;120;189;25;0;HAMIS
5200020;KNORR M GRIZGOMBOCLEVES;DB;110,35;189;25;10;HAMIS
5200019;KNORR M HUSLEVES;DB;120,57;189;25;17;HAMIS
5200016;KNORR M MARHAHUSLEVES;DB;116,31;189;25;0;HAMIS
5200017;KNORR M TYUKHUSLEVES;DB;121,09;189;25;8;HAMIS
5200117;KNORR SNACKY TYUKHUSLEV;DB;134,1;199;25;0;HAMIS
5290000;KNORR SZOSZ BOLOGNAI;DB;393,44;649;25;10;HAMIS
5290009;KNORR SZOSZ EDES-SAVANYU;DB;317,41;649;25;0;HAMIS
5290200;KNORR SZOSZ MEZES CSIRKE;DB;375,65;649;25;2;HAMIS
5290003;KNORR SZOSZ MILANOI;DB;365;649;25;-2;HAMIS
5290201;KNORR SZOSZ PARAD.SALSA;DB;288,92;649;25;0;HAMIS
5290008;KNORR SZOSZ SZECS.CSIPOS;DB;275;649;25;1;HAMIS
5290202;KNORR SZOSZ TEJSZ.CSIRKE;DB;357,98;649;25;1;HAMIS
5200003;KNORR T DARAGALUSKA;DB;122,82;239;25;0;HAMIS
5200001;KNORR T FALUSI CSIRKELEV;DB;119,96;239;25;1;HAMIS
5200000;KNORR T GULYASLEVES;DB;119,96;239;25;0;HAMIS
5200004;KNORR T HUSGOMBOCLEVES;DB;127,86;239;25;2;HAMIS
5200005;KNORR T MAJGOMBOCLEVES;DB;131,13;239;25;12;HAMIS
5200002;KNORR T ROZMARING JERCE;DB;119,96;239;25;3;HAMIS
5200006;KNORR T UJHAZI TYUKHUSL;DB;130,77;239;25;11;HAMIS
5200013;KNORR T.1+1 LEVES +KANAL;DB;226,16;449;25;13;HAMIS
5200022;KNORR T.1+1 MAJ/TYUK/DARA;DB;205,54;399;25;0;HAMIS
5100035;KNORR VILLAMPAC 40G BARB;DB;112,01;199;25;15;HAMIS
5100061;KNORR VILLAMPAC 40G FLEK;DB;112,01;49;25;-1;HAMIS
5100011;KNORR VILLAMPAC 40G FOKH;DB;112,01;199;25;2;HAMIS
5200014;KNORR VIT GOROG GYUM.LEV;DB;125,33;239;25;0;HAMIS
5200011;KNORR VIT MEGGYLEVES;DB;123,62;239;25;5;HAMIS
5200029;KNORR VIT SZAMOCALEVES;DB;123,62;239;25;4;HAMIS
1310016;KOBANYAI 0,5L DOBOZ;DB;106,01;175;25;50;HAMIS
1310000;KOBANYAI 0,5L PALACK;DB;83,62;125;25;30;HAMIS
5049013;KOBRA 1,5L ENERGIAITAL;DB;118,25;189;25;3;HAMIS
3010002;KOCKACUKOR 500G;DB;134,48;209;25;24;HAMIS
4700022;KOFA MOGYOROKREM 400G;DB;247,8;379;25;0;HAMIS
5038009;KOFOLA 2L;DB;189,74;299;25;0;HAMIS
4030003;KOKUSZ CSEMEGE CSOKIS 60G;DB;63,68;119;25;0;HAMIS
5510016;KOKUSZRESZELEK 100G MOGYI;DB;55,42;105;25;14;HAMIS
5510023;KOKUSZRESZELEK 200G MOGY;DB;115,42;199;25;9;HAMIS
4000195;KOKUSZRUD 40G KAKAOS;DB;35,37;55;25;67;HAMIS
4000120;KOKUSZRUD 80G KAKAOS;DB;65,93;119;25;20;HAMIS
4000138;KOKUSZRUD 80G MILK;DB;60;99;25;28;HAMIS
4300027;KOLEVIT 200G;DB;224,02;349;18;0;HAMIS
2540000;KOLOZSVARI SZALONNA;KG;992,07;1599;25;3,498;IGAZ
2540062;KOLOZSVARI SZALONNA SZ;KG;635;899;25;-0,018;IGAZ
7300068;KOLYNOS 75ML;DB;110,33;169;25;41;HAMIS
7300021;KOLYNOS 75ML HERBAL;DB;120,27;169;25;0;HAMIS
7300069;KOLYNOS 75ML WHITENING;DB;110,34;169;25;16;HAMIS
7300028;KOLYNOS DUOPACK WHITENING;DB;200,83;299;25;0;HAMIS
2400145;KOMETA BECSI VIRSLI 300G;DB;420;649;25;0;HAMIS
2440143;KOMETA CSEMEGE SZALAMI 80;DB;231;369;25;0;HAMIS
2560009;KOMETA CSEMEGE SZALAMI KG;KG;1650;2449;25;0;IGAZ
2420089;KOMETA FOKHAGYMAS FELV.;KG;681,22;1299;25;1,029;IGAZ
2440023;KOMETA GAZDAG PR.SONKA100;DB;275;499;25;0;HAMIS
2460035;KOMETA GAZDAG PRIMSONKA;KG;2068;3199;25;0;IGAZ
2560051;KOMETA GRILLER 280G 4FUSZ;DB;392;599;25;0;HAMIS
2560050;KOMETA GRILLER 280G CSEME;DB;392;599;25;0;HAMIS
2560049;KOMETA GRILLER 280G SAJT;DB;392;599;25;0;HAMIS
2561022;KOMETA IZES SONKA KG;KG;1105,9;1599;25;-10,14;IGAZ
2560010;KOMETA IZLETES SZAL.500G;DB;850;1499;25;5;HAMIS
2460009;KOMETA KEM.SULT KARAJ KG;KG;2680;1999;25;0;IGAZ
2400099;KOMETA KEMENC.SULT CSULOK;KG;1526;2299;25;0;IGAZ
2440002;KOMETA KEMENCES SULTSONKA;DB;1763;2699;25;0;HAMIS
2440006;KOMETA KEMENCES SULTSONKA;KG;1764;2699;25;-0,012;IGAZ
2400040;KOMETA KOTOZOTT F.SONKA;KG;630;999;25;0;IGAZ
2400144;KOMETA LISZT SZALAMI 100G;DB;281,27;399;25;0;HAMIS
2440186;KOMETA MB.HOT-DOG VIRSLI;KG;410;699;25;0;IGAZ
2440086;KOMETA OLASZ FELVAGOTT;KG;596,5;1350;25;2,047;IGAZ
2440144;KOMETA PAPRIKAS SZALAMI80;DB;254;369;25;0;HAMIS
2440131;KOMETA PARIZSI KG;KG;495;949;25;0,314;IGAZ
2400165;KOMETA PIZZASONKA KG;KG;847,82;1350;25;3,547;IGAZ
2400031;KOMETA PRAG.PRIMSONKA 150;DB;323;499;25;0;HAMIS
2740002;KOMETA PRAGAI SONKA;KG;1690,22;3299;25;1,638;IGAZ
2440179;KOMETA PRITAMINOS 100G;DB;196;299;25;0;HAMIS
2440038;KOMETA PRITAMINOS FELVAG;KG;869,63;1499;25;0,575;IGAZ
2400015;KOMETA RACSOS PRIM S 100G;DB;210;299;25;0;HAMIS
2460014;KOMETA RACSOS SONKA;KG;1675,49;2599;25;0,104;IGAZ
2400030;KOMETA ROMAI PRIMSONKA120;DB;323;649;25;0;HAMIS
2440145;KOMETA RUSTICO SONKA 100G;DB;280;449;25;0;HAMIS
2440136;KOMETA SAJTOS PARIZSI;KG;742,72;1399;25;2,12;IGAZ
2440166;KOMETA SAJTOS WURSTLI 300;DB;350;649;25;0;HAMIS
2740001;KOMETA SOM.BECSI VIRSLI;KG;851,73;1399;25;2,67;IGAZ
2400177;KOMETA SOM.CSEM.SZAL.100G;DB;277;399;25;0;HAMIS
2400178;KOMETA SOM.PAPR.SZAL.100G;DB;277;419;18;0;HAMIS
2560040;KOMETA SOMOGYI CSEM.SZAL.;KG;1750;2999;25;2,11;IGAZ
2440135;KOMETA SOMOGYI IZES SONKA;KG;1065,89;1599;25;15,676;IGAZ
2520075;KOMETA SOMOGYI KOLBASZ;KG;1118,24;1890;25;4,684;IGAZ
2520000;KOMETA SOMOGYI MAJAS KG;KG;792;999;25;0;IGAZ
2560048;KOMETA SOMOGYI MAJAS 180G;DB;141;149;25;0;HAMIS
2440146;KOMETA SOMOGYI MAJAS 400G;DB;317;499;25;0;HAMIS
2560034;KOMETA SOMOGYI PAPRIKAS;KG;2107,2;2999;25;1,754;IGAZ
2400028;KOMETA SOMOGYI SONKA 120G;DB;202,1;449;25;0;HAMIS
2440081;KOMETA SOPRONI FELVAGOTT;KG;687,11;1299;25;2,637;IGAZ
2440187;KOMETA SZALAMI KISRUD;KG;1460;2499;25;0;IGAZ
2400096;KOMETA TELI SZALAMI 100G;DB;276;429;25;0;HAMIS
2400121;KOMETA TELISZAL.100G PAPR;DB;263,85;429;25;0;HAMIS
2400051;KOMETA TELISZALAMI;KG;2157,43;3399;25;2,822;IGAZ
2400133;KOMETA TELISZALAMI 80G;DB;276;449;25;-2;HAMIS
2400134;KOMETA TELISZALAMI 80G PA;DB;276,9;449;25;2;HAMIS
2440124;KOMETA TIZORAI SONKAS FEL;KG;983,89;1499;25;0,32;IGAZ
2560007;KOMETA VENDEGVARO ZALA;KG;551;999;25;0;IGAZ
2440114;KOMETA ZALA FELV.;KG;680,96;1299;25;5,136;IGAZ
2440178;KOMETA ZOLDPAPR.SZELET100;DB;198;299;25;0;HAMIS
2440159;KOMETA ZOLDPAPRIKAS FELV;KG;1135;999;25;0;IGAZ
6420012;KOMFORT ABLAK 500ML PUMPA;DB;298,49;449;25;0;HAMIS
6420011;KOMFORT ABLAK 500ML UT.;DB;154,17;259;25;0;HAMIS
6400017;KOMFORT ALT.TISZT. 500ML;DB;185,44;279;25;0;HAMIS
6430004;KOMFORT BUTORAPOLO 250ML;DB;250,31;369;25;0;HAMIS
6400015;KOMFORT KREMSUROLO 500ML;DB;270,83;419;25;0;HAMIS
6600000;KOMFORT LEGFRISSITO SPRAY;DB;213,15;379;25;0;HAMIS
6410003;KOMFORT PADLOAPOLO 500ML;DB;298,79;499;25;0;HAMIS
6410006;KOMFORT PADLOAPOLO 1000ML;DB;320,27;669;25;0;HAMIS
6450000;KOMFORT SZONYEGTISZT 500M;DB;303,14;459;25;0;HAMIS
6400088;KOMFORT VIZKOOLDO 500ML;DB;232,44;359;25;0;HAMIS
2460024;KONKOLY CSEMEGE SZALONNA;KG;583,33;1399;25;0;IGAZ
2420020;KONKOLY CSEMEGE VASTAGKOL;KG;1183;1799;25;0;IGAZ
2460023;KONKOLY CSULOK CS.N VF;KG;850;850;25;0;IGAZ
2420015;KONKOLY F.VASTAGKOLBASZ;KG;1183;1199;25;0;IGAZ
2420036;KONKOLY HAZI MAJAS KG;KG;566;849;25;0;IGAZ
2420022;KONKOLY HAZI PAROS NYERSK;KG;1033;1599;25;0;IGAZ
2420037;KONKOLY LANGOLT KARAJ;KG;1183;1799;25;0;IGAZ
2420026;KONKOLY PAPRIKAS FOTT FEJ;KG;583,33;899;25;0;IGAZ
2420034;KONKOLY PORC SULT SZALONN;KG;666,66;999;25;0;IGAZ
2420021;KONKOLY SERPENYOS F.KOLB.;KG;725;1099;25;0;IGAZ
2420028;KONKOLY SULT CSASZAR;KG;1191;1799;25;0;IGAZ
2420029;KONKOLY SUMEGI SONKA KG;KG;883,33;899;25;0;IGAZ
2620018;KONNYU I.F.F.SONKA 80G;DB;181;289;25;0;HAMIS
2620014;KONNYU I.SERTESPARIZSI 80;DB;113,72;179;25;0;HAMIS
2620015;KONNYU I.SERTESVIRSLI 175;DB;251;419;25;0;HAMIS
2620017;KONNYU I.ZOLDS.FELV. 80G;DB;147;225;25;0;HAMIS
2410002;KONNYU IZEK SONKA KG;KG;1742;2599;25;0;IGAZ
2410001;KONNYU IZEK ZOLDS.FELV.KG;KG;1254;1889;25;0;IGAZ
4100017;KONYAKMEGGY 128G SZIV;DB;401,74;599;25;0;HAMIS
4100053;KONYAKMEGGY 250G MIN.MAGY;DB;525,68;799;25;0;HAMIS
4100083;KONYAKMEGGY DESSZERT 100G;DB;281,6;449;25;0;HAMIS
9550023;KONYHARUHA 2DB;DB;98,9;189;25;0;HAMIS
4300018;KOPPENHAGAI TEASUTI 450G;DB;483,75;749;18;0;HAMIS
7190001;KOROMLAKK LEMOSO;DB;87,86;139;25;7;HAMIS
7190000;KOROMLAKK LEMOSO 75ML;DB;176,51;269;25;18;HAMIS
3140003;KORONA 400G FODR.KOCKA;DB;189,59;299;25;10;HAMIS
3140016;KORONA 400G FODR.R.MET.;DB;163,4;299;25;2;HAMIS
3140000;KORONA 400G SPAGETTI;DB;166,7;299;25;16;HAMIS
3140002;KORONA 400G SZARVACSKA;DB;166,14;299;25;16;HAMIS
3140001;KORONA 400G CSIPET.TARH;DB;196,66;299;25;0;HAMIS
3140011;KORONA 400G MAKARONI;DB;158,2;299;25;18;HAMIS
3140009;KORONA 400G ORSO;DB;202,18;319;25;0;HAMIS
3140008;KORONA 500G ROVIDMETELT;DB;185,97;319;25;0;HAMIS
3140006;KORONA 500G TARHONYA;DB;161,98;319;25;0;HAMIS
3140018;KORONA OMEGA3 400G MASNI;DB;179,82;299;25;12;HAMIS
3140007;KORONA OMEGA3 400G ORSO;DB;178,05;299;25;17;HAMIS
3140010;KORONA OMEGA3 400G PENNE;DB;162,49;299;25;6;HAMIS
3140012;KORONA OMEGA3 400G SPAGH;DB;162,49;299;25;28;HAMIS
2130058;KORONAS CSEMEGE 140G 4IZ;DB;109;169;18;0;HAMIS
3500031;KOROSI 400G LENCSEFOZ.KOL;DB;131,79;199;25;0;HAMIS
4300134;KORPOVIT 130G KICSI;DB;122,89;189;18;0;HAMIS
4300135;KORPOVIT 200G NAGY;DB;174,56;269;18;11;HAMIS
1120068;KORTE 0,2L BUTYKOS;DB;221;359;25;15;HAMIS
1120010;KORTE 0,2L GYORI;DB;332,7;519;25;8;HAMIS
1111003;KORTE 0,2L KUPICA 33%;DB;263,28;399;25;12;HAMIS
1120030;KORTE 0,2L STAMPO;DB;286,08;499;25;2;HAMIS
1120069;KORTE 0,5L BUTYKOS;DB;467,37;799;25;5;HAMIS
1111009;KORTE 0,5L KUPICA 33%;DB;634;959;25;2;HAMIS
1120002;KORTE 0,5L PETER PAL;DB;861,32;1399;25;4;HAMIS
3600053;KORTEBEFOTT 380G BOGICA;DB;147;219;25;0;HAMIS
3600068;KORTEBEFOTT 410G KOFA;DB;138,67;219;25;7;HAMIS
3600016;KORTEBEFOTT 410G HAME;DB;145,66;229;25;24;HAMIS
3600046;KORTEBEFOTT 430G GLOBUS;DB;134,1;219;25;0;HAMIS
3600073;KORTEBEFOTT 700G HUNAGRO;DB;158,76;229;25;0;HAMIS
3600061;KORTEBEFOTT 720 CSEPANY;DB;187,05;299;25;0;HAMIS
3600029;KORTEBEFOTT 720ML HOCHMAN;DB;206,4;299;25;0;HAMIS
3600069;KORTEBEFOTT 850G SOL;DB;301,47;469;25;1;HAMIS
5320069;KOTANYI ALMASRETES;DB;0,01;249;25;0;HAMIS
5320006;KOTANYI CITROMHEJ;DB;132,96;249;25;27;HAMIS
5320078;KOTANYI FORRALTBOR;DB;175;249;25;0;HAMIS
5320033;KOTANYI MEZESSUTEMENY;DB;133,5;249;25;17;HAMIS
5320079;KOTANYI PUNCS;DB;115;249;25;0;HAMIS
5320012;KOTANYI FOKHAGYM.CSIRK;DB;142,11;229;25;9;HAMIS
5320018;KOTANYI MUSTAROS CSIRK;DB;119,48;249;25;37;HAMIS
5320000;KOTANYI TAVASZI CSIRKE;DB;133,65;249;25;7;HAMIS
5320005;KOTANYI CHILIS BAB;DB;149;249;25;0;HAMIS
5320010;KOTANYI FASIRT;DB;108,69;229;25;14;HAMIS
5320014;KOTANYI FLEKKEN;DB;108,09;249;25;41;HAMIS
5320076;KOTANYI FOKH. PECSENYE;DB;116,31;249;25;14;HAMIS
5320017;KOTANYI GOROG;DB;136,7;229;25;0;HAMIS
5320022;KOTANYI HALAK;DB;132,4;229;25;8;HAMIS
5320023;KOTANYI HUSPUHITO;DB;107,97;229;25;24;HAMIS
5320068;KOTANYI MAGYAROS SULTEK;DB;107,67;229;25;31;HAMIS
5320050;KOTANYI OLDALAS;DB;110,17;249;25;46;HAMIS
5320035;KOTANYI PANIR;DB;104,96;249;25;14;HAMIS
5320037;KOTANYI PIZZA;DB;120,12;249;25;6;HAMIS
5320038;KOTANYI PROVANCE;DB;119,3;249;25;10;HAMIS
5320039;KOTANYI PULYKAHUS;DB;156,24;249;25;22;HAMIS
5320046;KOTANYI SERTESSULT;DB;108,55;229;25;65;HAMIS
5320048;KOTANYI STEAK;DB;130,89;249;25;20;HAMIS
5320049;KOTANYI SULTCSIRKE;DB;157,67;229;25;3;HAMIS
5320057;KOTANYI VADAK;DB;107,41;249;25;9;HAMIS
5320064;KOTANYI 13G SALATAONT.EZE;DB;63,2;105;25;21;HAMIS
5320066;KOTANYI 13G SALATAONT.KAP;DB;55,62;105;25;0;HAMIS
5320067;KOTANYI 9G SALATAONTET FO;DB;55,99;105;25;0;HAMIS
5320065;KOTANYI 9G SALATAONTET G;DB;63,2;105;25;30;HAMIS
5320002;KOTANYI BAZSALIKOM 9G;DB;120,83;229;25;6;HAMIS
5320004;KOTANYI CHILI EROS,OROLT;DB;120,6;229;25;13;HAMIS
5320007;KOTANYI CURRY;DB;145;229;25;0;HAMIS
5320021;KOTANYI GYOMBER OROLT;DB;132,74;229;25;13;HAMIS
5320025;KOTANYI KAKUKKFU;DB;124,66;229;25;0;HAMIS
5320026;KOTANYI KAPOR 11G;DB;130,89;229;25;3;HAMIS
5320034;KOTANYI OREGANO;DB;135,39;229;25;29;HAMIS
5320047;KOTANYI PESTO FOKH-CHILI;DB;145,47;229;25;13;HAMIS
5320051;KOTANYI PESTO PARAD-BAZS;DB;145,47;229;25;16;HAMIS
5320036;KOTANYI PETREZSELYEM;DB;148,68;229;25;19;HAMIS
5320055;KOTANYI SZERECSENDIO VIR;DB;119,46;229;25;3;HAMIS
5320056;KOTANYI TARKONY;DB;142,22;229;25;17;HAMIS
5320081;KOTANYI VAD PAC;DB;111,62;229;25;19;HAMIS
5320063;KOTANYI.GRILL 30G BORSOS;DB;111,51;229;25;0;HAMIS
5320062;KOTANYI.GRILL 30G FOKHAG;DB;119,46;229;25;16;HAMIS
5320070;KOTANYI.GRILL 30G MUSTAR;DB;118,88;229;25;17;HAMIS
5320082;KOTANYI.GRILL 30G STEAK P;DB;111,62;229;25;0;HAMIS
5320073;KOTANYI.GRILL 30G SZARNY;DB;119,46;229;25;19;HAMIS
5320019;KOTANYI.GRILL 40G KLASSZ;DB;119,46;229;25;11;HAMIS
5320001;KOTANYI.GRILL 80G BARBECU;DB;181,29;299;25;0;HAMIS
5320071;KOTANYI.GRILL 80G HALAK;DB;181,29;299;25;2;HAMIS
5320061;KOTANYI.GRILL 80G MEXIKO;DB;181,29;299;25;0;HAMIS
5320072;KOTANYI.GRILL 80G STEAK;DB;181,29;299;25;0;HAMIS
5320032;KOTANYI.GRILL 80G SZARNY.;DB;181,29;299;25;0;HAMIS
5320074;KOTANYI.GRILL 80G ZOLDSEG;DB;181,29;299;25;0;HAMIS
1310020;KOZEL 0,5L DOBOZ;DB;108,29;199;25;86;HAMIS
1310021;KOZEL 0,5L PALACK;DB;101,17;165;25;31;HAMIS
4960005;KR.MILKA GOMB KAR.FA.DISZ;DB;516;799;25;0;HAMIS
4950010;KR.MILKA MIKULAS 60G TEJ;DB;271,59;399;25;0;HAMIS
4950008;KRAMPUSZ KIT-KAT 20G;DB;80,84;129;25;0;HAMIS
4000159;KRAS DORINA 80G TEJTABLA;DB;116,23;179;25;0;HAMIS
2180013;KREMTURO 100G ALFOLDI;DB;58;139;18;-12;HAMIS
2180018;KREMTURO MILLI 3+1 AJAND.;DB;288;449;18;3;HAMIS
2180051;KREMTURO MILLI BANANOS;DB;90,44;145;18;10;HAMIS
2180107;KREMTURO MILLI JOGHURTOS;DB;89,8;145;18;6;HAMIS
2130118;KREMTURO MILLI KEKSZES;DB;96;145;18;4;HAMIS
2180132;KREMTURO MILLI KOKUSZ-MAN;DB;96;145;18;-1;HAMIS
2180059;KREMTURO MILLI MAZSOLAS;DB;95,85;145;18;6;HAMIS
2180042;KREMTURO MILLI TEJKARAMEL;DB;96;145;18;10;HAMIS
2180049;KREMTURO MILLI VANILIAS;DB;91,33;149;18;65;HAMIS
2180087;KREMTURO MILLI XXL KEKSZ;DB;153;229;18;-3;HAMIS
